address,latitude,longitude,matched_address,postal_code,api_used
5340021 大阪府大阪市都島区都島本通2-14-12ｸﾞﾗﾝﾋﾟｱｲｸﾔﾏﾋﾞﾙ1階,34.708124,135.528415,大阪府大阪市都島区都島本通,5340021,HeartRails Geo API
3360021 埼玉県さいたま市南区別所7-1-15,35.851116,139.645054,埼玉県さいたま市南区別所,3360021,HeartRails Geo API
4300853 静岡県浜松市中央区三島町1366-2,34.687744,137.744813,静岡県浜松市中央区三島町,4300853,HeartRails Geo API
9330874 富山県高岡市京田433,36.729568,137.014066,富山県高岡市京田,9330874,HeartRails Geo API
9218803 石川県野々市市押越1-203,36.539101,136.607338,石川県野々市市押越,9218803,HeartRails Geo API
8080103 福岡県北九州市若松区二島1-3-1,33.893027,130.746348,福岡県北九州市若松区二島,8080103,HeartRails Geo API
8330055 福岡県筑後市大字熊野1437-1,33.229277,130.500333,福岡県筑後市熊野,8330055,HeartRails Geo API
1700004 東京都豊島区北大塚2-27-1,35.733758,139.727936,東京都豊島区北大塚,1700004,HeartRails Geo API
6020033 京都府京都市上京区今出川町329-1,35.028776,135.744985,京都府京都市上京区今出川町,6020033,HeartRails Geo API
2730002 千葉県船橋市東船橋4-31-7,35.69694,140.0044,千葉県船橋市東船橋,2730002,HeartRails Geo API
8500853 長崎県長崎市浜町1-4,32.744023,129.877892,長崎県長崎市浜町,8500853,HeartRails Geo API
3500026 埼玉県川越市泉町4-8ｳﾆｸｽ南古谷SC内,35.904785,139.513531,埼玉県川越市泉町,3500026,HeartRails Geo API
3500269 埼玉県坂戸市にっさい花みず木2丁目7-1,35.971066,139.368236,埼玉県坂戸市にっさい花みず木,3500269,HeartRails Geo API
9530041 新潟県新潟市西蒲区巻甲4013-3,37.7664419,138.9078201,新潟県新潟市西蒲区巻甲,9530041,HeartRails Geo API
1510072 東京都渋谷区幡ヶ谷2-52-3,35.677618,139.673933,東京都渋谷区幡ヶ谷,1510072,HeartRails Geo API
2150025 神奈川県川崎市麻生区五力田2-3-1,35.600295,139.493876,神奈川県川崎市麻生区五力田,2150025,HeartRails Geo API
1920081 東京都八王子市横山町1-6,35.659843,139.336985,東京都八王子市横山町,1920081,HeartRails Geo API
7808050 高知県高知市鴨部1105-1,33.546216,133.505525,高知県高知市鴨部,7808050,HeartRails Geo API
2490006 神奈川県逗子市逗子5-2-50,35.295338,139.580073,神奈川県逗子市逗子,2490006,HeartRails Geo API
5710002 大阪府門真市岸和田3-43-34,34.727818,135.620249,大阪府門真市岸和田,5710002,HeartRails Geo API
1770051 東京都練馬区関町北4-2-13,35.728666,139.573882,東京都練馬区関町北,1770051,HeartRails Geo API
9820804 宮城県仙台市太白区鈎取1-1-7,38.225878,140.841698,宮城県仙台市太白区鈎取,9820804,HeartRails Geo API
2870003 千葉県香取市佐原ｲ4224-3,35.892849,140.505678,千葉県香取市佐原イ,2870003,HeartRails Geo API
4370065 静岡県袋井市堀越1-10-3,34.755478,137.910509,静岡県袋井市堀越,4370065,HeartRails Geo API
0100041 秋田県秋田市広面字小沼古川端13-1,39.721646,140.145526,秋田県秋田市広面,0100041,HeartRails Geo API
7540023 山口県山口市小郡前田町3-10,34.085153,131.397683,山口県山口市小郡前田町,7540023,HeartRails Geo API
6990110 島根県松江市東出雲町錦新町8-1-3,35.432165,133.138426,島根県松江市東出雲町錦新町,6990110,HeartRails Geo API
8770077 大分県日田市大字友田南友田町519-1,33.324528,130.907925,大分県日田市南友田町,8770077,HeartRails Geo API
9430834 新潟県上越市西城町1-2-2,37.114129,138.250027,新潟県上越市西城町,9430834,HeartRails Geo API
0660021 北海道千歳市東郊1-3-8,42.8369,141.663037,北海道千歳市東郊,0660021,HeartRails Geo API
3650062 埼玉県鴻巣市箕田1771-1,36.081266,139.488549,埼玉県鴻巣市箕田,3650062,HeartRails Geo API
8100042 福岡県福岡市中央区赤坂1-1-5鶴田けやきﾋﾞﾙ1階,33.585006,130.387956,福岡県福岡市中央区赤坂,8100042,HeartRails Geo API
1800004 東京都武蔵野市吉祥寺本町1-12-5,35.705628,139.57637,東京都武蔵野市吉祥寺本町,1800004,HeartRails Geo API
8620924 熊本県熊本市中央区帯山2-6-14,32.803883,130.751881,熊本県熊本市中央区帯山,8620924,HeartRails Geo API
8700131 大分県大分市大字皆春1600-6,33.233528,131.682372,大分県大分市皆春,8700131,HeartRails Geo API
1830006 東京都府中市緑町3-8-7,35.672408,139.489073,東京都府中市緑町,1830006,HeartRails Geo API
8480032 佐賀県伊万里市二里町大里甲2082-1,33.26602,129.865726,佐賀県伊万里市二里町大里甲,8480032,HeartRails Geo API
8560814 長崎県大村市松並2-894,32.921054,129.948004,長崎県大村市松並,8560814,HeartRails Geo API
0010907 北海道札幌市北区新琴似7条17丁目4-1,43.117496,141.32052,北海道札幌市北区新琴似七条,0010907,HeartRails Geo API
8380804 福岡県朝倉郡筑前町森山291-1,33.453463,130.628784,福岡県朝倉郡筑前町森山,8380804,HeartRails Geo API
1910065 東京都日野市旭が丘1-10-12,35.657841,139.368368,東京都日野市旭が丘,1910065,HeartRails Geo API
8995117 鹿児島県霧島市隼人町見次986-1,31.741195,130.740374,鹿児島県霧島市隼人町見次,8995117,HeartRails Geo API
9993720 山形県東根市さくらんぼ駅前1-7-23,38.428101,140.384383,山形県東根市さくらんぼ駅前,9993720,HeartRails Geo API
8700156 大分県大分市高城新町1-3,33.242861,131.652061,大分県大分市高城新町,8700156,HeartRails Geo API
8614101 熊本県熊本市南区近見9-2-1,32.763878,130.6936,熊本県熊本市南区近見,8614101,HeartRails Geo API
1160014 東京都荒川区東日暮里5-51-1,35.729408,139.781216,東京都荒川区東日暮里,1160014,HeartRails Geo API
3600036 埼玉県熊谷市桜木町1-1-1,36.137559,139.38794,埼玉県熊谷市桜木町,3600036,HeartRails Geo API
4860803 愛知県春日井市西山町3-15-4,35.275106,136.976304,愛知県春日井市西山町,4860803,HeartRails Geo API
8160973 福岡県大野城市横峰1-2-13,33.505986,130.473573,福岡県大野城市横峰,8160973,HeartRails Geo API
8380141 福岡県小郡市大字小郡693-2,33.404597,130.548156,福岡県小郡市小郡,8380141,HeartRails Geo API
9900039 山形県山形市香澄町2-2-41,38.248282,140.331466,山形県山形市香澄町,9900039,HeartRails Geo API
7900951 愛媛県松山市天山3-1-29,33.822246,132.781407,愛媛県松山市天山町,7900951,HeartRails Geo API
1940013 東京都町田市原町田4-6-15,35.543444,139.451623,東京都町田市原町田,1940013,HeartRails Geo API
4910871 愛知県一宮市浅野山林64-1,35.294663,136.82909,愛知県一宮市浅野,4910871,HeartRails Geo API
8120012 福岡県福岡市博多区博多駅中央街2-1,33.589388,130.419404,福岡県福岡市博多区博多駅中央街,8120012,HeartRails Geo API
8114184 福岡県宗像市くりえいと1-5-2,33.813225,130.563889,福岡県宗像市くりえいと,8114184,HeartRails Geo API
3291323 栃木県さくら市卯の里3-43-13,36.680545,139.960072,栃木県さくら市卯の里,3291323,HeartRails Geo API
1980036 東京都青梅市河辺町8-3-8,35.781599,139.28843,東京都青梅市河辺町,1980036,HeartRails Geo API
1820022 東京都調布市国領町2-5-15,35.648175,139.558329,東京都調布市国領町,1820022,HeartRails Geo API
1350048 東京都江東区門前仲町1-20-3,35.673011,139.79525,東京都江東区門前仲町,1350048,HeartRails Geo API
5900106 大阪府堺市南区豊田1058,34.494612,135.498841,大阪府堺市南区豊田,5900106,HeartRails Geo API
8080144 福岡県北九州市若松区高須東4-1-10,33.890684,130.695353,福岡県北九州市若松区高須東,8080144,HeartRails Geo API
3560044 埼玉県ふじみ野市西鶴ヶ岡1-3-15ﾋﾞﾊﾞﾓｰﾙ埼玉大井内,35.862752,139.498364,埼玉県ふじみ野市西鶴ケ岡,3560044,HeartRails Geo API
7811102 高知県土佐市高岡町乙2741-1,33.502052,133.42205,高知県土佐市高岡町乙,7811102,HeartRails Geo API
0930034 北海道網走市つくしヶ丘2-3-2,43.99331,144.288604,北海道網走市つくしケ丘,0930034,HeartRails Geo API
3080041 茨城県筑西市乙931,36.306522,139.974549,茨城県筑西市乙,3080041,HeartRails Geo API
3720812 群馬県伊勢崎市連取町928,36.317666,139.180388,群馬県伊勢崎市連取町,3720812,HeartRails Geo API
7590204 山口県宇部市大字妻崎開作508-1,33.977915,131.209201,山口県宇部市妻崎開作,7590204,HeartRails Geo API
7310103 広島県広島市安佐南区緑井1-5-2,34.47114,132.477669,広島県広島市安佐南区緑井,7310103,HeartRails Geo API
7048112 岡山県岡山市東区西大寺上3-855-1,34.659377,134.03519,岡山県岡山市東区西大寺上,7048112,HeartRails Geo API
8120053 福岡県福岡市東区箱崎5-1-8楽市楽座箱崎内,33.623623,130.422238,福岡県福岡市東区箱崎,8120053,HeartRails Geo API
3150001 茨城県石岡市石岡1-3-1,36.192382,140.283549,茨城県石岡市石岡,3150001,HeartRails Geo API
8995431 鹿児島県姶良市西餅田286,31.732027,130.621456,鹿児島県姶良市西餠田,8995431,HeartRails Geo API
8570053 長崎県佐世保市常盤町7-13ﾊﾟｰｸｻｲﾄﾞﾊﾟﾙ1F101号,33.173931,129.718694,長崎県佐世保市常盤町,8570053,HeartRails Geo API
5970081 大阪府貝塚市麻生中1056-1,34.434591,135.373981,大阪府貝塚市麻生中,5970081,HeartRails Geo API
7700865 徳島県徳島市南末広町7-4,34.060351,134.574306,徳島県徳島市南末広町,7700865,HeartRails Geo API
9220334 石川県加賀市西島町57-1,36.31233,136.367008,石川県加賀市西島町,9220334,HeartRails Geo API
5032124 岐阜県不破郡垂井町宮代3057-1,35.360722,136.527838,岐阜県不破郡垂井町宮代,5032124,HeartRails Geo API
4440871 愛知県岡崎市大西1-16-7,34.941846,137.182584,愛知県岡崎市大西,4440871,HeartRails Geo API
6128053 京都府京都市伏見区東大手町754,34.93313,135.761668,京都府京都市伏見区東大手町,6128053,HeartRails Geo API
6480019 和歌山県橋本市あやの台1-2-3,34.339151,135.65257,和歌山県橋本市あやの台,6480019,HeartRails Geo API
4810033 愛知県北名古屋市西之保青野193,35.246979,136.8622,愛知県北名古屋市西之保,4810033,HeartRails Geo API
2240001 神奈川県横浜市都筑区中川8-1-14,35.557911,139.570094,神奈川県横浜市都筑区中川,2240001,HeartRails Geo API
7300013 広島県広島市中区八丁堀6-3,34.39616,132.463245,広島県広島市中区八丁堀,7300013,HeartRails Geo API
7918067 愛媛県松山市古三津2-18-29,33.853375,132.729833,愛媛県松山市古三津町,7918067,HeartRails Geo API
1740071 東京都板橋区常盤台4-31-5幸ﾋﾞﾙ,35.762039,139.686094,東京都板橋区常盤台,1740071,HeartRails Geo API
9650026 福島県会津若松市平安町1-17,37.501021,139.942266,福島県会津若松市平安町,9650026,HeartRails Geo API
6700083 兵庫県姫路市辻井3-6-8,34.850665,134.671809,兵庫県姫路市辻井,6700083,HeartRails Geo API
0300852 青森県青森市大字大野字若宮171,40.808486,140.733932,青森県青森市大野,0300852,HeartRails Geo API
0520021 北海道伊達市末永町44-18,42.479053,140.869215,北海道伊達市末永町,0520021,HeartRails Geo API
9900043 山形県山形市本町2-4-18,38.250868,140.338284,山形県山形市本町,9900043,HeartRails Geo API
4390031 静岡県菊川市加茂2194-1,34.743915,138.078587,静岡県菊川市加茂,4390031,HeartRails Geo API
3600015 埼玉県熊谷市肥塚4-120,36.160301,139.387838,埼玉県熊谷市肥塚,3600015,HeartRails Geo API
0200766 岩手県滝沢市大釜八幡前121-1,39.703586,141.060819,岩手県滝沢市大釜八幡前,0200766,HeartRails Geo API
7100038 岡山県倉敷市新田3145-1,34.583072,133.778477,岡山県倉敷市新田,7100038,HeartRails Geo API
5120911 三重県四日市市生桑町128-3,34.985589,136.597663,三重県四日市市生桑町,5120911,HeartRails Geo API
1430014 東京都大田区大森中2-2-16,35.567632,139.732825,東京都大田区大森中,1430014,HeartRails Geo API
7370935 広島県呉市焼山中央2-6-56,34.292972,132.560964,広島県呉市焼山中央,7370935,HeartRails Geo API
0970014 北海道稚内市新光町1483ｰ7,45.376279,141.699651,北海道稚内市新光町,0970014,HeartRails Geo API
5450052 大阪府大阪市阿倍野区阿倍野筋1-1-43あべの橋駅東口構内,34.641897,135.511538,大阪府大阪市阿倍野区阿倍野筋,5450052,HeartRails Geo API
5770056 大阪府東大阪市長堂1-1-1,34.666956,135.564934,大阪府東大阪市長堂,5770056,HeartRails Geo API
6410012 和歌山県和歌山市紀三井寺674宮田ﾋﾞﾙ,34.178174,135.190217,和歌山県和歌山市紀三井寺,6410012,HeartRails Geo API
5810834 大阪府八尾市萱振町3-46-1,34.639087,135.605233,大阪府八尾市萱振町,5810834,HeartRails Geo API
4100315 静岡県沼津市桃里571-1ｶｲﾝｽﾞ沼津店内,35.133839,138.766003,静岡県沼津市桃里,4100315,HeartRails Geo API
7202104 広島県福山市神辺町字道上75,34.554556,133.3554897,広島県福山市神辺町道上,7202104,HeartRails Geo API
2370063 神奈川県横須賀市追浜東町3-63,35.312544,139.632184,神奈川県横須賀市追浜東町,2370063,HeartRails Geo API
8490502 佐賀県杵島郡江北町大字佐留志2096-1,33.21967,130.167034,佐賀県杵島郡江北町佐留志,8490502,HeartRails Geo API
7900916 愛媛県松山市束本1-6-4,33.83085,132.787418,愛媛県松山市束本,7900916,HeartRails Geo API
5540024 大阪府大阪市此花区島屋6-2-61-302･2,34.67447,135.440056,大阪府大阪市此花区島屋,5540024,HeartRails Geo API
9300108 富山県富山市本郷東部16-3,36.732671,137.150507,富山県富山市本郷,9300108,HeartRails Geo API
9501121 新潟県新潟市西区板井1807,37.82048,139.000991,新潟県新潟市西区板井,9501121,HeartRails Geo API
1760001 東京都練馬区練馬1-3-5,35.741082,139.650717,東京都練馬区練馬,1760001,HeartRails Geo API
2100007 神奈川県川崎市川崎区駅前本町7-3,35.53115,139.698574,神奈川県川崎市川崎区駅前本町,2100007,HeartRails Geo API
8891605 宮崎県宮崎市清武町加納乙451-1,31.871759,131.397004,宮崎県宮崎市清武町加納,8891605,HeartRails Geo API
7793117 徳島県徳島市国府町日開437-1,34.082459,134.477786,徳島県徳島市国府町日開,7793117,HeartRails Geo API
6760807 兵庫県高砂市米田町島83-1,34.783893,134.802361,兵庫県高砂市米田町島,6760807,HeartRails Geo API
6610033 兵庫県尼崎市南武庫之荘1-14-8,34.746353,135.386667,兵庫県尼崎市南武庫之荘,6610033,HeartRails Geo API
6460011 和歌山県田辺市新庄町3776-14,33.712975,135.403095,和歌山県田辺市新庄町,6460011,HeartRails Geo API
9160041 福井県鯖江市東鯖江1丁目105番,35.9462967,136.1960787,福井県鯖江市東鯖江,9160041,HeartRails Geo API
0611131 北海道北広島市美沢4-1-1,42.983396,141.55704,北海道北広島市美沢,0611131,HeartRails Geo API
6620923 兵庫県西宮市浜松原町21-1,34.726784,135.345543,兵庫県西宮市浜松原町,6620923,HeartRails Geo API
8510134 長崎県長崎市田中町226-41,32.771601,129.938493,長崎県長崎市田中町,8510134,HeartRails Geo API
3998303 長野県安曇野市穂高801-1,36.337699,137.885455,長野県安曇野市穂高,3998303,HeartRails Geo API
2520804 神奈川県藤沢市湘南台2ｰ8ｰ4,35.397154,139.46818,神奈川県藤沢市湘南台,2520804,HeartRails Geo API
8150041 福岡県福岡市南区野間2-2-3,33.556001,130.411265,福岡県福岡市南区野間,8150041,HeartRails Geo API
8160872 福岡県春日市桜ヶ丘4-20,33.546249,130.449032,福岡県春日市桜ケ丘,8160872,HeartRails Geo API
5730071 大阪府枚方市茄子作5-779-1,34.784023,135.664009,大阪府枚方市茄子作,5730071,HeartRails Geo API
4860945 愛知県春日井市勝川町6-151,35.22589,136.951009,愛知県春日井市勝川町,4860945,HeartRails Geo API
4260066 静岡県藤枝市青葉町5-1-25,34.842476,138.242875,静岡県藤枝市青葉町,4260066,HeartRails Geo API
2730005 千葉県船橋市本町3-33-6,35.700626,139.987176,千葉県船橋市本町,2730005,HeartRails Geo API
9502045 新潟県新潟市西区五十嵐東1-1-10,37.876551,138.95811,新潟県新潟市西区五十嵐東,9502045,HeartRails Geo API
3320033 埼玉県川口市並木元町1-79,35.808569,139.71409,埼玉県川口市並木元町,3320033,HeartRails Geo API
3390074 埼玉県さいたま市岩槻区本宿428-1,35.966168,139.691345,埼玉県さいたま市岩槻区本宿,3390074,HeartRails Geo API
2620033 千葉県千葉市花見川区幕張本郷7-4-29,35.670427,140.044763,千葉県千葉市花見川区幕張本郷,2620033,HeartRails Geo API
8112207 福岡県糟屋郡志免町大字南里2-34-3,33.598027,130.470038,福岡県糟屋郡志免町南里,8112207,HeartRails Geo API
0230003 岩手県奥州市水沢区佐倉河字川原田80-1,39.168914,141.136827,岩手県奥州市水沢佐倉河,0230003,HeartRails Geo API
2130011 神奈川県川崎市高津区久本1-2-1,35.596217,139.614436,神奈川県川崎市高津区久本,2130011,HeartRails Geo API
9620852 福島県須賀川市仲の町171-1,37.297384,140.38351,福島県須賀川市仲の町,9620852,HeartRails Geo API
8940061 鹿児島県奄美市名瀬朝日町3-1,28.398567,129.526071,鹿児島県奄美市名瀬朝日町,8940061,HeartRails Geo API
2380031 神奈川県横須賀市衣笠栄町1-17,35.259448,139.660799,神奈川県横須賀市衣笠栄町,2380031,HeartRails Geo API
9570065 新潟県新発田市舟入町3-4-8,37.956085,139.307964,新潟県新発田市舟入町,9570065,HeartRails Geo API
9691104 福島県本宮市荒井字久保田132-33,37.486314,140.381443,福島県本宮市荒井,9691104,HeartRails Geo API
8000063 福岡県北九州市門司区大里本町3-10-4,33.907487,130.932716,福岡県北九州市門司区大里本町,8000063,HeartRails Geo API
9560035 新潟県新潟市秋葉区程島1964-1,37.783768,139.116075,新潟県新潟市秋葉区程島,9560035,HeartRails Geo API
4030004 山梨県富士吉田市下吉田6-24-25,35.494203,138.810955,山梨県富士吉田市下吉田,4030004,HeartRails Geo API
9040031 沖縄県沖縄市上地1-11-5,26.332865,127.792483,沖縄県沖縄市上地,9040031,HeartRails Geo API
4940007 愛知県一宮市小信中島字郷東2420,35.31397,136.747075,愛知県一宮市小信中島,4940007,HeartRails Geo API
1850034 東京都国分寺市光町1-42-19,35.705502,139.443606,東京都国分寺市光町,1850034,HeartRails Geo API
4228021 静岡県静岡市駿河区小鹿734-1,34.973656,138.422762,静岡県静岡市駿河区小鹿,4228021,HeartRails Geo API
1320011 東京都江戸川区瑞江2-3-10ｻﾃｨﾊﾞ瑞江1F,35.697026,139.895331,東京都江戸川区瑞江,1320011,HeartRails Geo API
1340088 東京都江戸川区西葛西3-22-16,35.665203,139.859138,東京都江戸川区西葛西,1340088,HeartRails Geo API
4270041 静岡県島田市中河町8968-4,34.84384,138.173908,静岡県島田市中河町,4270041,HeartRails Geo API
7290114 広島県福山市柳津町1-4-17,34.437994,133.265584,広島県福山市柳津町,7290114,HeartRails Geo API
7470836 山口県防府市大字植松554-1,34.041792,131.529577,山口県防府市植松,7470836,HeartRails Geo API
6470042 和歌山県新宮市下田2-2-7,33.717605,135.993452,和歌山県新宮市下田,6470042,HeartRails Geo API
5860023 大阪府河内長野市野作町11-22,34.452018,135.560494,大阪府河内長野市野作町,5860023,HeartRails Geo API
2830067 千葉県東金市東上宿1-6-81,35.556138,140.363873,千葉県東金市東上宿,2830067,HeartRails Geo API
7600074 香川県高松市桜町2-14-24,34.329059,134.052539,香川県高松市桜町,7600074,HeartRails Geo API
5320011 大阪府大阪市淀川区西中島3ｰ23ｰ9,34.727616,135.498035,大阪府大阪市淀川区西中島,5320011,HeartRails Geo API
6150021 京都府京都市右京区西院三蔵町17RINOﾎﾃﾙ1F,35.001777,135.732282,京都府京都市右京区西院三蔵町,6150021,HeartRails Geo API
1660001 東京都杉並区阿佐ヶ谷北1-26-4,35.710457,139.636724,東京都杉並区阿佐谷北,1660001,HeartRails Geo API
0160186 秋田県能代市下野13-2,40.188763,140.039821,秋田県能代市下野,0160186,HeartRails Geo API
9500016 新潟県新潟市東区河渡本町22-59,37.9350651,139.1042451,新潟県新潟市東区河渡本町,9500016,HeartRails Geo API
1350061 東京都江東区豊洲2-4-93F-33200ｷｯｻﾞﾆｱ東京内,35.654488,139.794319,東京都江東区豊洲,1350061,HeartRails Geo API
6512243 兵庫県神戸市西区井吹台西町1-1ｶｲﾝｽﾞﾎｰﾑ西神南店内,34.695096,135.024391,兵庫県神戸市西区井吹台西町,6512243,HeartRails Geo API
9811221 宮城県名取市田高字沢目110番地,38.184906,140.875915,宮城県名取市田高,9811221,HeartRails Geo API
3830045 長野県中野市大字江部1236,36.737648,138.344635,長野県中野市江部,3830045,HeartRails Geo API
7610312 香川県高松市東山崎町668-1,34.305786,134.095931,香川県高松市東山崎町,7610312,HeartRails Geo API
4801342 愛知県長久手市茨ヶ廻間1533-1愛･地球博記念公園内,35.178581,137.085912,愛知県長久手市茨ケ廻間,4801342,HeartRails Geo API
8170021 長崎県対馬市厳原町今屋敷661-3,34.203625,129.289143,長崎県対馬市厳原町今屋敷,8170021,HeartRails Geo API
5520012 大阪府大阪市港区市岡1-5-24,34.661662,135.46164,大阪府大阪市港区市岡,5520012,HeartRails Geo API
2020012 東京都西東京市東町3-5-5,35.74332,139.564669,東京都西東京市東町,2020012,HeartRails Geo API
9012203 沖縄県宜野湾市野嵩1-24-3,26.286518,127.781038,沖縄県宜野湾市野嵩,9012203,HeartRails Geo API
3470033 埼玉県加須市下高柳1-7,36.110038,139.607585,埼玉県加須市下高柳,3470033,HeartRails Geo API
8630049 熊本県天草市北原町1-37,32.466298,130.185513,熊本県天草市北原町,8630049,HeartRails Geo API
2390807 神奈川県横須賀市根岸町2-31-2,35.253081,139.685288,神奈川県横須賀市根岸町,2390807,HeartRails Geo API
4540962 愛知県名古屋市中川区戸田3-1911,35.137567,136.805812,愛知県名古屋市中川区戸田,4540962,HeartRails Geo API
9188026 福井県福井市渕4-1201,36.041916,136.187799,福井県福井市渕,9188026,HeartRails Geo API
6900823 島根県松江市西川津町4236,35.487527,133.068559,島根県松江市西川津町,6900823,HeartRails Geo API
7160045 岡山県高梁市中原町1084-1,34.785823,133.612351,岡山県高梁市中原町,7160045,HeartRails Geo API
1530063 東京都目黒区目黒3-9-3,35.634419,139.706691,東京都目黒区目黒,1530063,HeartRails Geo API
1950053 東京都町田市能ヶ谷7-12-5,35.586972,139.48396,東京都町田市能ヶ谷,1950053,HeartRails Geo API
1670042 東京都杉並区西荻北3-18-1,35.707439,139.60103,東京都杉並区西荻北,1670042,HeartRails Geo API
3800834 長野県長野市大字鶴賀問御所町1271-3,36.6501185,138.1876217,長野県長野市鶴賀問御所町,3800834,HeartRails Geo API
1650032 東京都中野区鷺宮3-19-9,35.72461,139.638839,東京都中野区鷺宮,1650032,HeartRails Geo API
0100029 秋田県秋田市楢山川口境5-11,39.703243,140.111483,秋田県秋田市楢山川口境,0100029,HeartRails Geo API
5100256 三重県鈴鹿市磯山4-9-26,34.815568,136.569088,三重県鈴鹿市磯山,5100256,HeartRails Geo API
7460015 山口県周南市清水2-2-1,34.070569,131.770002,山口県周南市清水,7460015,HeartRails Geo API
4020054 山梨県都留市田原2-6-16,35.542222,138.89661,山梨県都留市田原,4020054,HeartRails Geo API
2320067 神奈川県横浜市南区弘明寺町144,35.425063,139.598384,神奈川県横浜市南区弘明寺町,2320067,HeartRails Geo API
4000812 山梨県甲府市和戸町554-2,35.655,138.618479,山梨県甲府市和戸町,4000812,HeartRails Geo API
8680021 熊本県人吉市鬼木町787-1,32.223514,130.767377,熊本県人吉市鬼木町,8680021,HeartRails Geo API
1450066 東京都大田区南雪谷2-1-6,35.590955,139.68467,東京都大田区南雪谷,1450066,HeartRails Geo API
3292713 栃木県那須塩原市緑1-8-446,36.868859,139.995145,栃木県那須塩原市緑,3292713,HeartRails Geo API
3370053 埼玉県さいたま市見沼区大和田町1-834-8,35.928833,139.648557,埼玉県さいたま市見沼区大和田町,3370053,HeartRails Geo API
8071112 福岡県北九州市八幡西区千代1-2-1,33.809098,130.743477,福岡県北九州市八幡西区千代,8071112,HeartRails Geo API
6650825 兵庫県宝塚市安倉西4-635,34.797494,135.371242,兵庫県宝塚市安倉西,6650825,HeartRails Geo API
8240001 福岡県行橋市大字行事5-15-35,33.737709,130.973211,福岡県行橋市行事,8240001,HeartRails Geo API
0500075 北海道室蘭市中島本町1-4-4,42.357154,141.013546,北海道室蘭市中島本町,0500075,HeartRails Geo API
2720122 千葉県市川市宝2-1-29ｱﾙｶﾃﾞｨｱ宝101,35.681337,139.926223,千葉県市川市宝,2720122,HeartRails Geo API
4030017 山梨県富士吉田市新西原5-6-1富士急ﾊｲﾗﾝﾄﾞ内,35.483123,138.785597,山梨県富士吉田市新西原,4030017,HeartRails Geo API
6308014 奈良県奈良市四条大路二丁目4-36,34.680587,135.795813,奈良県奈良市四条大路,6308014,HeartRails Geo API
1890013 東京都東村山市栄町1-3-61TKﾋﾞﾙ1階,35.749621,139.470721,東京都東村山市栄町,1890013,HeartRails Geo API
5180752 三重県名張市蔵持町原出1746,34.633072,136.115049,三重県名張市蔵持町原出,5180752,HeartRails Geo API
6780239 兵庫県赤穂市加里屋97-7,34.754521,134.389779,兵庫県赤穂市加里屋,6780239,HeartRails Geo API
7711261 徳島県板野郡藍住町笠木字東野53,34.1346344,134.5097658,徳島県板野郡藍住町笠木東野,7711261,HeartRails Geo API
4240037 静岡県静岡市清水区袖師町1455,35.030495,138.493737,静岡県静岡市清水区袖師町,4240037,HeartRails Geo API
8030814 福岡県北九州市小倉北区大手町12-4ｽﾋﾟﾅｶﾞｰﾃﾞﾝ大手町1F,33.876476,130.869623,福岡県北九州市小倉北区大手町,8030814,HeartRails Geo API
8892533 宮崎県日南市大字星倉6-8-1,31.622197,131.369869,宮崎県日南市星倉,8892533,HeartRails Geo API
3660052 埼玉県深谷市上柴町西2-22-10,36.182021,139.294624,埼玉県深谷市上柴町西,3660052,HeartRails Geo API
6158186 京都府京都市西京区樫原佃18,34.975844,135.695545,京都府京都市西京区樫原佃,6158186,HeartRails Geo API
8100001 福岡県福岡市中央区天神3-16-1,33.592298,130.398421,福岡県福岡市中央区天神,8100001,HeartRails Geo API
8701133 大分県大分市大字宮崎828-1,33.196464,131.608795,大分県大分市宮崎,8701133,HeartRails Geo API
9260852 石川県七尾市小島町1-78,37.053445,136.952085,石川県七尾市小島町,9260852,HeartRails Geo API
7000017 岡山県岡山市北区伊島北町9-15,34.681051,133.903514,岡山県岡山市北区伊島北町,7000017,HeartRails Geo API
2250024 神奈川県横浜市青葉区市ヶ尾町1155-10,35.549689,139.541611,神奈川県横浜市青葉区市ケ尾町,2250024,HeartRails Geo API
7913120 愛媛県伊予郡松前町大字筒井850,33.794122,132.703389,愛媛県伊予郡松前町筒井,7913120,HeartRails Geo API
3050031 茨城県つくば市吾妻1-6-1,36.085451,140.113615,茨城県つくば市吾妻,3050031,HeartRails Geo API
4670856 愛知県名古屋市瑞穂区新開町2401-1,35.125032,136.918604,愛知県名古屋市瑞穂区新開町,4670856,HeartRails Geo API
5010223 岐阜県瑞穂市穂積1625-1,35.389235,136.695667,岐阜県瑞穂市穂積,5010223,HeartRails Geo API
9201157 石川県金沢市田上さくら2-117,36.544398,136.689634,石川県金沢市田上さくら,9201157,HeartRails Geo API
5980047 大阪府泉佐野市りんくう往来南3番地,34.405464,135.294349,大阪府泉佐野市りんくう往来南,5980047,HeartRails Geo API
8000208 福岡県北九州市小倉南区沼本町1-1-45,33.847923,130.941626,福岡県北九州市小倉南区沼本町,8000208,HeartRails Geo API
8000226 福岡県北九州市小倉南区田原新町3-11-3,33.829731,130.929039,福岡県北九州市小倉南区田原新町,8000226,HeartRails Geo API
8000255 福岡県北九州市小倉南区上葛原2-14-1,33.840417,130.907481,福岡県北九州市小倉南区上葛原,8000255,HeartRails Geo API
8990206 鹿児島県出水市向江町20-3,32.076991,130.3513,鹿児島県出水市向江町,8990206,HeartRails Geo API
